
[]
[{'score': 0.199687, 'label': '/pets/dogs'}, {'score': 0.13644, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.135276, 'label': '/society/sex'}]
[{'score': 0.982398, 'label': '/health and fitness/disease/allergies'}, {'score': 0.164538, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.0638297, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.328861, 'label': '/news'}, {'score': 0.191735, 'label': '/society/sex'}, {'score': 0.18047, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.909746, 'label': '/art and entertainment/music/singing'}, {'score': 0.128934, 'label': '/hobbies and interests/guitar'}, {'score': 0.0846275, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.299595, 'label': '/art and entertainment/dance'}, {'score': 0.295784, 'label': '/style and fashion/beauty/cosmetics/nail polish'}, {'score': 0.149766, 'label': '/business and industrial/energy/electricity'}]
[{'score': 0.998583, 'label': '/health and fitness/drugs'}, {'score': 0.0526518, 'label': '/health and fitness/disease/chronic pain'}, {'score': 0.00611243, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.723158, 'label': '/health and fitness/disease/asthma'}, {'score': 0.680965, 'label': '/health and fitness/disease'}, {'score': 0.0636371, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.188909, 'label': '/pets/cats'}, {'score': 0.183195, 'label': '/family and parenting/children'}, {'score': 0.0975031, 'label': '/family and parenting'}]
[{'score': 0.726522, 'label': '/family and parenting/motherhood/pregnancy'}, {'score': 0.577829, 'label': '/news'}, {'score': 0.285673, 'label': '/food and drink/food/candy and sweets'}]
[{'score': 0.70732, 'label': '/art and entertainment/music/singing'}, {'score': 0.237752, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.185318, 'label': '/technology and computing/hardware/computer components/disks'}]
[{'score': 0.615269, 'label': '/law, govt and politics/politics/elections/presidential elections'}, {'score': 0.563577, 'label': '/health and fitness/disease/asthma'}, {'score': 0.391268, 'label': '/health and fitness/disease/epilepsy'}]
[{'score': 0.774863, 'label': '/health and fitness/disease/asthma'}, {'score': 0.410607, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.216419, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.492321, 'label': '/art and entertainment/visual art and design/restoration'}, {'score': 0.476444, 'label': '/technology and computing/consumer electronics/game systems and consoles/nintendo'}, {'score': 0.39189, 'label': '/sports/boxing'}]
[{'score': 0.684434, 'label': '/education/graduate school/college'}, {'score': 0.281379, 'label': '/education/school'}, {'score': 0.164987, 'label': '/sports/martial arts/karate'}]
[{'score': 0.273489, 'label': '/health and fitness/therapy'}, {'score': 0.236509, 'label': '/health and fitness/disease'}, {'score': 0.205456, 'label': '/science/medicine'}]
[{'score': 0.668063, 'label': '/health and fitness/disease/asthma'}, {'score': 0.312503, 'label': '/science/medicine/surgery'}, {'score': 0.223694, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.533275, 'label': '/family and parenting/children'}, {'score': 0.51318, 'label': '/art and entertainment/music/singing'}, {'score': 0.460148, 'label': '/art and entertainment/music/music genres/country music'}]
[{'score': 0.175799, 'label': '/society/crime/sexual offense/rape'}, {'score': 0.161753, 'label': '/law, govt and politics/government'}, {'score': 0.144246, 'label': '/law, govt and politics/legal issues/legislation'}]
[{'score': 0.577425, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.47419, 'label': '/health and fitness/disease'}, {'score': 0.331871, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}]
[{'score': 0.669506, 'label': '/health and fitness/disease/allergies'}, {'score': 0.51127, 'label': '/food and drink'}, {'score': 0.309487, 'label': '/finance/personal finance/lending/personal loans'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.577547, 'label': '/society/sex'}, {'score': 0.529794, 'label': '/health and fitness/disease/allergies'}, {'score': 0.399401, 'label': '/food and drink/beverages/alcoholic beverages/cocktails and beer'}]
[{'score': 0.181528, 'label': '/sports/walking'}, {'score': 0.174744, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.163924, 'label': '/sports/running and jogging'}]
[{'score': 0.557417, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.157555, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.084223, 'label': '/food and drink'}]
[{'score': 0.57741, 'label': '/law, govt and politics/law enforcement/fire department'}, {'score': 0.575, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.310195, 'label': '/travel/tourist destinations/seaside resort'}]
[{'score': 0.532693, 'label': '/health and fitness/disease/cholesterol'}, {'score': 0.193393, 'label': '/art and entertainment/music'}, {'score': 0.160012, 'label': '/health and fitness/disease/thyroid disease'}]
[{'score': 0.709704, 'label': '/technology and computing/consumer electronics/audio equipment/stereo systems and components'}, {'score': 0.561822, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.150794, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.937559, 'label': '/health and fitness/disease/asthma'}, {'score': 0.122181, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.103683, 'label': '/sports/running and jogging'}]
[{'score': 0.197979, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.193504, 'label': '/health and fitness/disease/allergies'}, {'score': 0.146202, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.887405, 'label': '/health and fitness/disease/allergies'}, {'score': 0.201481, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.144923, 'label': '/shopping/toys/stuffed animals'}]
[{'score': 0.393136, 'label': '/law, govt and politics/armed forces/air force'}, {'score': 0.355373, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.147868, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.236381, 'label': '/society/sex'}, {'score': 0.206363, 'label': '/law, govt and politics/armed forces/air force'}, {'score': 0.185837, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.228905, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.217539, 'label': '/technology and computing/hardware/computer components/disks'}, {'score': 0.12844, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.993276, 'label': '/style and fashion/beauty/cosmetics'}, {'score': 0.0733147, 'label': '/style and fashion/beauty/cosmetics/eyeshadow'}, {'score': 0.0209969, 'label': '/health and fitness/disease/chronic pain'}]
[{'score': 0.753624, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.202274, 'label': '/health and fitness/disease/asthma'}, {'score': 0.176821, 'label': '/health and fitness/disease'}]
[{'score': 0.806845, 'label': '/art and entertainment/humor'}, {'score': 0.199813, 'label': '/technology and computing/consumer electronics/tv and video equipment/video players and recorders/dvd players and recorders'}, {'score': 0.131582, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.70419, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.702146, 'label': '/health and fitness/disease/allergies'}, {'score': 0.0752823, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.942742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.12961, 'label': '/art and entertainment/music'}, {'score': 0.122857, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.349148, 'label': '/health and fitness'}, {'score': 0.22051, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.20911, 'label': '/pets/dogs'}]
[{'score': 0.679997, 'label': '/law, govt and politics/government'}, {'score': 0.232997, 'label': '/society/sex'}, {'score': 0.195935, 'label': '/sports/running and jogging'}]
[{'score': 0.482515, 'label': '/sports/running and jogging'}, {'score': 0.370386, 'label': '/health and fitness/disease/asthma'}, {'score': 0.115522, 'label': '/society/crime/personal offense/hate crime'}]
[{'score': 0.521604, 'label': '/hobbies and interests/guitar'}, {'score': 0.501122, 'label': '/pets/cats'}, {'score': 0.291535, 'label': '/art and entertainment/music/musical instruments/guitars'}]
[{'score': 0.916685, 'label': '/health and fitness/disease/asthma'}, {'score': 0.161979, 'label': '/health and fitness/disease/allergies'}, {'score': 0.155611, 'label': '/health and fitness/disease'}]
[{'score': 0.50972, 'label': '/food and drink/food/grains and pasta'}, {'score': 0.246778, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.206216, 'label': '/automotive and vehicles/trucks and suvs/pickup trucks'}]
[{'score': 0.476077, 'label': '/health and fitness/disease'}, {'score': 0.44961, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.427587, 'label': '/family and parenting/children'}]
[{'score': 0.599357, 'label': '/health and fitness/disease/thyroid disease'}, {'score': 0.514904, 'label': '/shopping/resources/consumer protection'}, {'score': 0.356552, 'label': '/art and entertainment/music/music genres/ska'}]
[{'score': 0.339817, 'label': '/health and fitness/disorders/mental disorder'}, {'score': 0.246981, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.21448, 'label': '/health and fitness'}]
[{'score': 0.182565, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.167734, 'label': '/science/medicine/surgery'}, {'score': 0.16407, 'label': '/health and fitness/disease'}]
[{'score': 0.131155, 'label': '/sports/football'}, {'score': 0.116267, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.113146, 'label': '/sports/hockey'}]
[{'score': 0.485543, 'label': '/food and drink/food/candy and sweets'}, {'score': 0.244136, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.128069, 'label': '/health and fitness/disease'}]
[{'score': 0.696385, 'label': '/health and fitness/disease/asthma'}, {'score': 0.263463, 'label': '/family and parenting/children'}, {'score': 0.165389, 'label': '/law, govt and politics/government/parliament'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.288442, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.175724, 'label': '/automotive and vehicles/cars/hatchback'}, {'score': 0.166838, 'label': '/automotive and vehicles/cars/vintage cars'}]
[{'score': 0.587096, 'label': '/law, govt and politics/politics/elections/presidential elections'}, {'score': 0.390577, 'label': '/sports/golf'}, {'score': 0.293636, 'label': '/technology and computing/software/databases'}]
[{'score': 0.87859, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.314207, 'label': '/technology and computing/hardware/computer components/disks'}, {'score': 0.10976, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.895132, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.13884, 'label': '/style and fashion/beauty/cosmetics/lipstick'}, {'score': 0.10719, 'label': '/style and fashion/beauty/cosmetics/eyeshadow'}]
[{'score': 0.372991, 'label': '/health and fitness/disease/asthma'}, {'score': 0.200535, 'label': '/pets/large animals'}, {'score': 0.186035, 'label': '/pets/reptiles'}]
[{'score': 0.459655, 'label': '/health and fitness/disease/allergies'}, {'score': 0.324355, 'label': '/health and fitness/disease/asthma'}, {'score': 0.240743, 'label': '/health and fitness/disorders'}]
[{'score': 0.618025, 'label': '/art and entertainment/dance'}, {'score': 0.313552, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.222393, 'label': '/business and industrial/energy/oil'}]
[{'score': 0.480877, 'label': '/society/sex'}, {'score': 0.28424, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.23471, 'label': '/health and fitness/disease/allergies'}]
[{'score': 0.254367, 'label': '/technology and computing/hardware/computer/portable computer/laptop'}, {'score': 0.203041, 'label': '/health and fitness/disease/asthma'}, {'score': 0.193642, 'label': '/technology and computing/operating systems/linux'}]
[{'score': 0.933424, 'label': '/science/weather'}, {'score': 0.294013, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.0789134, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.815338, 'label': '/health and fitness/disease/allergies'}, {'score': 0.225388, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.214394, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.404498, 'label': '/technology and computing/consumer electronics/telephones'}, {'score': 0.314921, 'label': '/family and parenting'}, {'score': 0.308789, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.765892, 'label': '/health and fitness/disease/asthma'}, {'score': 0.586184, 'label': '/health and fitness/disease'}, {'score': 0.211793, 'label': '/health and fitness/disorders'}]
[{'score': 0.943861, 'label': '/pets/cats'}, {'score': 0.118924, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.105706, 'label': '/pets/dogs'}]
[{'score': 0.258629, 'label': '/sports/walking'}, {'score': 0.22389, 'label': '/science/social science/history/medieval history'}, {'score': 0.16471, 'label': '/hobbies and interests/games/gambling'}]
[{'score': 0.775341, 'label': '/real estate/apartments'}, {'score': 0.496495, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.13326, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.660605, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.601976, 'label': '/art and entertainment/dance'}, {'score': 0.177307, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.407083, 'label': '/society/sex'}, {'score': 0.320807, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.261758, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.728025, 'label': '/society/crime/property crime/fraud'}, {'score': 0.264405, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.260675, 'label': '/art and entertainment/movies and tv/television'}]
[{'score': 0.70171, 'label': '/health and fitness/disease/allergies'}, {'score': 0.425222, 'label': '/education/school'}, {'score': 0.280737, 'label': '/sports/walking'}]
[{'score': 0.423569, 'label': '/family and parenting/children'}, {'score': 0.316157, 'label': '/business and industrial'}, {'score': 0.131653, 'label': '/technology and computing/computer security'}]
[{'score': 0.740174, 'label': '/health and fitness/disease/allergies'}, {'score': 0.302916, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.188669, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.470991, 'label': '/automotive and vehicles/vehicle brands/ferrari'}, {'score': 0.334129, 'label': '/art and entertainment/shows and events/festival'}, {'score': 0.165298, 'label': '/food and drink/cuisines/chinese cuisine'}]
[{'score': 0.310477, 'label': '/health and fitness/disease/asthma'}, {'score': 0.277856, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.261048, 'label': '/health and fitness/disease'}]
[{'score': 0.438139, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.260758, 'label': '/style and fashion/clothing/lingerie'}, {'score': 0.167869, 'label': '/health and fitness/disease/cholesterol'}]
[{'score': 0.999998, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.0012864, 'label': '/food and drink'}, {'score': 0.00119811, 'label': '/food and drink/food/fast food'}]
[{'score': 0.350856, 'label': '/art and entertainment/shows and events/conference'}, {'score': 0.215403, 'label': '/education/school'}, {'score': 0.195046, 'label': '/sports/running and jogging'}]
[{'score': 0.621202, 'label': '/society/sex'}, {'score': 0.219069, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.212924, 'label': '/business and industrial/energy/oil'}]
[{'score': 0.706849, 'label': '/law, govt and politics/government'}, {'score': 0.670144, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.0993147, 'label': '/health and fitness/disease'}]
[{'score': 0.933832, 'label': '/art and entertainment/humor'}, {'score': 0.294142, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.0789479, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.537487, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.403309, 'label': '/health and fitness/disease/allergies'}, {'score': 0.395784, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.327449, 'label': '/travel/tourist destinations/australia and new zealand'}, {'score': 0.226109, 'label': '/family and parenting/children'}, {'score': 0.130952, 'label': '/style and fashion/footwear/shoes'}]
[{'score': 0.710952, 'label': '/health and fitness/disease/asthma'}, {'score': 0.172826, 'label': '/food and drink'}, {'score': 0.165549, 'label': '/health and fitness/addiction/smoking addiction'}]
[{'score': 0.606262, 'label': '/health and fitness/disease/asthma'}, {'score': 0.395905, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.351846, 'label': '/family and parenting/children'}]
[{'score': 0.694766, 'label': '/health and fitness/disease/allergies'}, {'score': 0.429611, 'label': '/hobbies and interests/magic and illusion'}, {'score': 0.245885, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.710088, 'label': '/style and fashion/jewelry/bracelets'}, {'score': 0.386927, 'label': '/style and fashion/jewelry/earrings'}, {'score': 0.379986, 'label': '/business and industrial/manufacturing'}]
[{'score': 0.320115, 'label': '/food and drink'}, {'score': 0.13456, 'label': '/food and drink/dining out'}, {'score': 0.129397, 'label': '/health and fitness/disorders'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.69498, 'label': '/health and fitness/disease'}, {'score': 0.616779, 'label': '/family and parenting/children'}, {'score': 0.1233, 'label': '/education/school'}]
[{'score': 0.7045, 'label': '/family and parenting/motherhood/pregnancy'}, {'score': 0.70072, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.0761375, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.702976, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.497822, 'label': '/art and entertainment/music/music genres/classical music'}, {'score': 0.188679, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.256354, 'label': '/business and industrial/energy/oil'}, {'score': 0.194684, 'label': '/style and fashion/clothing/shorts'}, {'score': 0.184363, 'label': '/food and drink/desserts and baking'}]
[{'score': 0.166266, 'label': '/food and drink'}, {'score': 0.110294, 'label': '/hobbies and interests/arts and crafts/crochet'}, {'score': 0.109656, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}]
[{'score': 0.704332, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.343302, 'label': '/society/sex'}, {'score': 0.205979, 'label': '/style and fashion/footwear/boots'}]
[{'score': 0.707109, 'label': '/health and fitness/disease'}, {'score': 0.389936, 'label': '/art and entertainment/music'}, {'score': 0.382727, 'label': '/family and parenting/children'}]
[{'score': 0.166524, 'label': '/education/school'}, {'score': 0.15049, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.13495, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.25446, 'label': '/art and entertainment/music/singing'}, {'score': 0.222113, 'label': '/health and fitness/disease/aids and hiv'}, {'score': 0.141901, 'label': '/health and fitness/disease'}]
[{'score': 0.818274, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.354456, 'label': '/health and fitness/disease/allergies'}, {'score': 0.179733, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.70542, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.394895, 'label': '/health and fitness/disease/asthma'}, {'score': 0.248137, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.686999, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.487445, 'label': '/health and fitness/disorders'}, {'score': 0.268302, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}]
[{'score': 0.614108, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.601479, 'label': '/sports/swimming'}, {'score': 0.193725, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.57735, 'label': '/art and entertainment/humor'}, {'score': 0.574968, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.57249, 'label': '/education/homework and study tips'}]
[{'score': 0.292809, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.150397, 'label': '/health and fitness/disease/asthma'}, {'score': 0.10966, 'label': '/art and entertainment/comics and animation/comics'}]
[{'score': 0.31618, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.168995, 'label': '/business and industrial/energy/oil/oil and gas prices'}, {'score': 0.150029, 'label': '/technology and computing/operating systems'}]
[{'score': 0.680048, 'label': '/art and entertainment/movies and tv/movies'}, {'score': 0.278307, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.20329, 'label': '/health and fitness/disease'}]
[{'score': 0.455155, 'label': '/health and fitness/disease/allergies'}, {'score': 0.396136, 'label': '/health and fitness/disease/asthma'}, {'score': 0.246886, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.634038, 'label': '/art and entertainment/music/music genres/blues'}, {'score': 0.632131, 'label': '/art and entertainment/music/singing'}, {'score': 0.253323, 'label': '/art and entertainment/dance'}]
[{'score': 0.966549, 'label': '/health and fitness/disease'}, {'score': 0.167355, 'label': '/health and fitness/dental care'}, {'score': 0.105931, 'label': '/health and fitness/disease/cold and flu'}]
[{'score': 0.638498, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.576072, 'label': '/society/crime/personal offense/homicide'}, {'score': 0.204728, 'label': '/law, govt and politics/law enforcement/police'}]
[{'score': 0.447727, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.367543, 'label': '/science/medicine/surgery/transplants'}, {'score': 0.347771, 'label': '/travel/tourist facilities/bed and breakfast'}]
[{'score': 0.228056, 'label': '/society/crime/personal offense/torture'}, {'score': 0.170506, 'label': '/technology and computing/enterprise technology/enterprise resource planning'}, {'score': 0.145719, 'label': '/pets/large animals'}]
[{'score': 0.562607, 'label': '/science/weather/meteorological disaster/tornado'}, {'score': 0.519581, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.50099, 'label': '/science/weather/meteorological disaster/hurricane'}]
[{'score': 0.786556, 'label': '/food and drink'}, {'score': 0.455892, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.243172, 'label': '/art and entertainment/music'}]
[{'score': 0.318284, 'label': '/news'}, {'score': 0.157462, 'label': '/art and entertainment/radio/talk radio'}, {'score': 0.145101, 'label': '/art and entertainment/movies and tv/talk shows'}]
[{'score': 0.443027, 'label': '/health and fitness'}, {'score': 0.344425, 'label': '/art and entertainment/books and literature'}, {'score': 0.320885, 'label': '/finance/personal finance/insurance'}]
[{'score': 0.63736, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.535407, 'label': '/health and fitness/disorders'}, {'score': 0.268423, 'label': '/health and fitness/disease'}]
[{'score': 0.868898, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.152084, 'label': '/health and fitness/disorders'}, {'score': 0.0957528, 'label': '/health and fitness/disease/arthritis'}]
[{'score': 0.99999, 'label': '/health and fitness/disease'}, {'score': 0.00192147, 'label': '/health and fitness/disease/cancer'}, {'score': 0.00137937, 'label': '/health and fitness/disorders'}]
[{'score': 0.676738, 'label': '/health and fitness/disease/cold and flu'}, {'score': 0.403479, 'label': '/health and fitness/disease/allergies'}, {'score': 0.237266, 'label': '/health and fitness/disease/headaches and migraines'}]
[{'score': 0.556566, 'label': '/health and fitness/disorders/mental disorder/panic and anxiety'}, {'score': 0.235111, 'label': '/health and fitness/disorders/mental disorder/depression'}, {'score': 0.231034, 'label': '/health and fitness/disorders'}]
[]
[{'score': 0.645871, 'label': '/style and fashion/beauty/cosmetics'}, {'score': 0.623905, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.167457, 'label': '/health and fitness/disease/asthma'}]
[{'score': 0.587629, 'label': '/science/medicine/surgery/transplants'}, {'score': 0.257066, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.217511, 'label': '/art and entertainment/movies and tv/bollywood'}]
[{'score': 0.709446, 'label': '/health and fitness/exercise'}, {'score': 0.621257, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.222178, 'label': '/technology and computing/hardware/computer components/disks'}]
[{'score': 0.646029, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.361856, 'label': '/health and fitness/disease'}, {'score': 0.307276, 'label': '/law, govt and politics/legal issues/death penalty'}]
[{'score': 0.421325, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.392806, 'label': '/art and entertainment/dance'}, {'score': 0.375102, 'label': '/health and fitness/disorders'}]
[{'score': 0.964274, 'label': '/food and drink'}, {'score': 0.11082, 'label': '/food and drink/beverages/alcoholic beverages/wine'}, {'score': 0.0985098, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.578728, 'label': '/pets/dogs'}, {'score': 0.389576, 'label': '/family and parenting/children'}, {'score': 0.201503, 'label': '/art and entertainment/movies and tv/movies'}]
[{'score': 0.332449, 'label': '/food and drink'}, {'score': 0.249476, 'label': '/education/school'}, {'score': 0.205433, 'label': '/art and entertainment/movies and tv/television'}]
[{'score': 0.373585, 'label': '/law, govt and politics/law enforcement/police'}, {'score': 0.264165, 'label': '/society/welfare/healthcare/hospital'}, {'score': 0.227852, 'label': '/law, govt and politics/law enforcement/fire department'}]
[{'score': 0.691692, 'label': '/health and fitness/disorders'}, {'score': 0.478006, 'label': '/technology and computing/computer crime'}, {'score': 0.383217, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.839559, 'label': '/health and fitness/disease/headaches and migraines'}, {'score': 0.304447, 'label': '/real estate/architects'}, {'score': 0.192788, 'label': '/style and fashion/beauty/hair care'}]
[{'score': 0.332202, 'label': '/family and parenting/children'}, {'score': 0.18621, 'label': '/health and fitness/disorders/mental disorder/bipolar disorder'}, {'score': 0.145941, 'label': '/health and fitness/addiction/substance abuse'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.995874, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.071742, 'label': '/health and fitness/disease/asthma'}, {'score': 0.0346704, 'label': '/health and fitness/disease'}]
[{'score': 0.293699, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.19434, 'label': '/art and entertainment/music/singing'}, {'score': 0.141449, 'label': '/family and parenting/children'}]
[{'score': 0.224934, 'label': '/hobbies and interests/arts and crafts/pottery'}, {'score': 0.20397, 'label': '/home and garden/home furnishings/sofas and chairs'}, {'score': 0.188378, 'label': '/education/homework and study tips'}]
[{'score': 0.705294, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.227315, 'label': '/health and fitness/disorders'}, {'score': 0.19262, 'label': '/technology and computing/hardware/computer components/disks'}]
[{'score': 0.461135, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.317468, 'label': '/health and fitness/disease/gerd and acid reflux'}, {'score': 0.263872, 'label': '/shopping/toys/stuffed animals'}]
[{'score': 0.627382, 'label': '/health and fitness/disease'}, {'score': 0.26612, 'label': '/health and fitness/disease/cancer'}, {'score': 0.257481, 'label': '/health and fitness/disease/incontinence'}]
[{'score': 0.706035, 'label': '/hobbies and interests/home recording'}, {'score': 0.467634, 'label': '/health and fitness/disease/asthma'}, {'score': 0.130804, 'label': '/technology and computing/mp3 and midi'}]
[{'score': 0.487757, 'label': '/food and drink/beverages/non alcoholic beverages/coffee and tea'}, {'score': 0.236206, 'label': '/health and fitness/disease/incontinence'}, {'score': 0.20207, 'label': '/business and industrial/energy/oil'}]
[{'score': 0.550877, 'label': '/health and fitness/exercise'}, {'score': 0.529724, 'label': '/health and fitness/disease/asthma'}, {'score': 0.385857, 'label': '/health and fitness/disease'}]
